"","photoId","comments"
"278","46949711284","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #78 on Fluidr</a></em>"
"279","46949711284","Great colors and reflections"
"280","46949711284","Awesome!!!!!!!!!"
"281","46949711284","Good luck with that!  Congrats on Explore."
"282","46949711284","Now what do I do with it ? Great timing on this wonderful shot."
"283","46949711284","Great timing congrats"
"284","46949711284","Awesome capture! Congrats on Explore!"
"285","46949711284","Fantastic catch. congrats on explore. <U+0001F60A>"
"286","46949711284","Awesome shot, congrats on explore!"
"287","32795549557","Prachtige kleurijke foto Ben."
"288","32795549557","Mooi kleurrijk tapijt."
"289","32795549557","Beautiful Ben!"
"290","32795549557","Che meraviglia di colore<U+0001F33B>"
"291","32795549557","nicely composed photo well done Ben"
"292","32795549557","Prachtige verscheidenheid aan kleuren!"
"293","32795549557","Daar wordt een mens vrolijk van."
"294","32795549557","Een super mooie opname met al die kleuren!"
"295","32795549557","Fijn al die kleuren!         Schitterende opname"
"296","32795549557","Prachtige compositie."
"297","32795549557","Prachtige kleuren!"
"298","32795549557","Mooi"
"299","32795549557","Mooie opname en kleuren !"
"300","32795549557","Een schitterende opname"
"301","32795549557","Mooi met al die verschillende kleuren!"
"302","32795549557","Wat een mooie kleuren compositie"
"303","32795549557","dit mooi beeld gezien in EXPLORe !"
"304","32795549557","Congrats !!"
"305","32795549557","Very cool picture."
"306","32795549557","Alsnog gefeliciteerd met Explore!"
"307","32795549557","Congratulations on explore"
"308","32795549557","en een mooi contrast met de grijze dag
gefeliciteerd met de explore"
"309","32795549557","Excellent shot"
"310","32795549557","Gorgeous"
"311","32795549557","Fabulous!!! Congrats on explore!"
"312","32795549557","Mooie foto met prachtige kleuren Ben !!
Gefeliciteerd met Explore !"
"313","32796035607","Thank you, Paul! Made my day, it really did! :-))"
"314","32796035607","A lovely scene and beautiful bird song."
"315","32796035607","heaven"
"316","32796035607","Beautiful birdsong, and then the cuckoo is the cherry on top of this sundae. I have to admit that I laughed when heard the cuckoo."
"317","32796035607","Bellissimo!"
"318","32796035607","[https://www.flickr.com/photos/28333802@N04] Thank you..a high point of spring when we hear the cuckoo"
"319","32796035607","[https://www.flickr.com/photos/dannymansmith] Thanks Danny"
"320","32796035607","[https://www.flickr.com/photos/145261991@N08] Thank you"
"321","32796035607","Excellent shot"
"322","32796035607","Congrats !!"
"323","32796035607","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #76 on Fluidr</a></em>"
"324","32796035607","[https://www.flickr.com/photos/phil_marion] Thanks Phil..yes, explore is a mystery. I rarely post anything in to groups and my photographs are usually just my local surroundings..I do make a point of tagging the images with hopefully useful search terms. I have been on flickr since its Beta phase a long time ago so explore may reward those old crocks like me still haunting the highways and byways of flickr..but other than that I have no idea..plus I post at least one photo every day if I can"
"325","32796035607","[https://www.flickr.com/photos/victor98] Thank you for looking"
"326","32796035607","[https://www.flickr.com/photos/90793714@N04] Thanks for stopping by"
"327","33864411758","Stunning images and detail John, lovely composition nice work."
"328","33864411758","I love everything about this image, John.  The atmosphere and composition and bokeh are magical.  Great work, my friend.  I love it."
"329","33864411758","Lovely composition and atmosphere!!!"
"330","33864411758","Superb shot"
"331","33864411758","Great Shot John <U+0001F44D>"
"332","33864411758","Beautiful image John."
"333","33864411758","Stunning, so beautifully captured."
"334","33864411758","Beautifully done John!!"
"335","33864411758","Stunning image!"
"336","33864411758","Congrats for your ranking tomorrow on explore"
"337","33864411758","Fabulous image, fantastic captured, a very successful job"
"338","33864411758","Congrats !!"
"339","33864411758","Beautiful capture congratulations on explore"
"340","33864411758","Excellent, congrats on Explore !"
"341","33864411758","depth of field makes the photo strong
congrats on making the photo that was included in explore"
"342","33864411758","Excellent shot"
"343","33864411758","Superb!"
"344","33864411758","love that John."
"345","33864411758","Perfect, I love this one !"
"346","33864411758","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #75 on Fluidr</a></em>"
"347","33864411758","Great capture!"
"348","33864411758","Stunning!!"
"349","33864411758","Excellent capture!"
"350","33864411758","Beautiful image John, always very nice to see local birds featured on Explore, well done :-)"
"351","33864411758","Outstanding picture"
"352","33864411758","Wonderful work!"
"353","33864411758","Very beautiful shot! love it!!"
"354","33864411758","Really lovely shot, great detail. congrats on explore. <U+0001F60A>"
"355","46824052425","Lovely clouds"
"356","46824052425","Fabulous image, fantastic captured, a very successful job"
"357","46824052425","Congrats !!"
"358","46824052425","wonderful image."
"359","46824052425","Cooles Bild."
"360","46824052425","What a spectacular shot..."
"361","46824052425","very nice picture in beautiful colors and light"
"362","46824052425","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #74 on Fluidr</a></em>"
"363","46824052425","Beautiful abstract image with great light, color, mood and composition. Very well done."
"364","46824052425","Beautiful sky and very picturesque clouds! Great capture. Congrats on Explore!"
"365","46824052425","Your picture is really beautiful."
"366","46824052425","Beautiful! Congrats on Explore!"
"367","47742133711","Great shot"
"368","47742133711","Beautiful capture Phil !"
"369","47742133711","Nice Take Phil"
"370","47742133711","Awesome capture Phil."
"371","47742133711","Fabulous image, fantastic captured, a very successful job"
"372","47742133711","Great capture congratulations on explore"
"373","47742133711","Fabulous capture Phil, congrats on Explore"
"374","47742133711","beautiful shot
congrats on making the photo that was included in explore"
"375","47742133711","Wow ! Great capture !!!"
"376","47742133711","Excellent shot"
"377","47742133711","Excellent capture!"
"378","47742133711","Congrats !!"
"379","47742133711","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/explore/interesting/today/random"" rel=""noreferrer nofollow"">Today's Explore at #73 on Fluidr</a></em>"
"380","47742133711","Great !!!!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #77 on Fluidr</a></em>"
"381","32794579917","Straight up KILLING IT with the macro lens. Beautiful, Nancy!"
"382","32794579917","Thank you......I'm obsessed with it!!"
"383","32794579917","Well done."
"384","32794579917","Fabulous image, fantastic captured, a very successful job"
"385","32794579917","Excellent shot"
"386","32794579917","Congrats !!"
"387","32794579917","Great !!!!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #76 on Fluidr</a></em>"
"388","46822182615","I know how hard it is to judge when to stop on these but I might have waited and got some cross traffic too or even better a train! Then again you might have already done that and decided this was better, so what do I know!"
"389","46822182615","Cool light trails."
"390","46822182615","[https://www.flickr.com/photos/26574543@N07] Staggered turn lights &amp; after rush hour."
"391","46822182615","Spektakulär!"
"392","46822182615","Excellent shot"
"393","46822182615","Congrats !!"
"394","46822182615","It's really a cool view"
"395","33863625358","<a href=""https://www.flickr.com/photos/alje/5696148817/in/photolist-FtWr3C-G1X98U-GqnxL5-FXx7by-G1WY6u-Gu9G3r-dqPDMz-9FmfAn-4Rm8Vp-nUHq43-dtUzcR-drSiRj-dqxQV4-dt1Evr-draigj-dqy5u6-9KKJcj-9FxyiZ-9K7W5K-q3v1Qx"" title=""Dotterbloem""><img src=""https://live.staticflickr.com/3344/5696148817_3b701b2fe3_z.jpg"" width=""539"" height=""640"" alt=""Dotterbloem"" /></a>"
"396","33863625358","mooi voorjaar!!"
"397","33863625358","Nicely taken my friend."
"398","33863625358","zo mooi die dotterbloemen, prachtige opname Ad!!"
"399","33863625358","Mooi zijn ze altijd, kleuren zijn goed Ad!"
"400","33863625358","Congrats !!"
"401","33863625358","Super! Check my photography blog at <a href=""https://gatogatogato.ch/blog/"" rel=""noreferrer nofollow"">gatogatogato.ch/blog/</a>"
"402","33863625358","Wow ! Great capture !!!"
"403","33863625358","Excellent shot"
"404","33863625358","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #70 on Fluidr</a></em>"
"405","33863625358","Preciosa fotografía"
"406","47738386871","so pretty, Dave."
"407","47738386871","[https://www.flickr.com/photos/35751674@N05/] Thanks mate <U+0001F60A>"
"408","47738386871","Congrats !!"
"409","47738386871","Beautiful image and a big Congrats on Explore!"
"410","47738386871","Belle image !"
"411","47738386871","Very nice shot !"
"412","47738386871","What a great point of view..."
"413","47738386871","Preciosa fotografía"
"414","40774009223","Cute goat kids, splendid photo :)"
"415","40774009223","Nice !"
"416","40774009223","beautiful"
"417","40774009223","So cute!"
"418","40774009223","Flott mynd"
"419","40774009223",":o)"
"420","40774009223","Falleg mynd!"
"421","40774009223","Cooles Bild, sehr schön."
"422","40774009223","I've got to love a goat picture."
"423","40774009223","So cute. Wonderful shot Gudrun."
"424","40774009223","Excellent shot"
"425","40774009223","gorgeous!"
"426","40774009223","Congrats !!"
"427","40774009223","Cool capture"
"428","46826175805","Fantastic view"
"429","46826175805","Love,love,love it"
"430","46826175805","...wow, great shot!"
"431","46826175805","This is fantastic!  You say not much is happening...but this image gets the mind going.  It's peaceful, serene...but yet on the spooky side too.  Love it!"
"432","46826175805","[https://www.flickr.com/photos/h_hengelo] - Thanks, Herman!"
"433","46826175805","[https://www.flickr.com/photos/bonniewiltse]- These continuous dark and gloomy days are impacting my mood!"
"434","46826175805","[https://www.flickr.com/photos/141848248@N07] - There wasn't much else to photograph on this foggy evening- but I'm glad you like it!"
"435","46826175805","[https://www.flickr.com/photos/144014230@N06] - Thank you so much, Lisa. I was listening for Spring Peepers but none were peeping!?!"
"436","46826175805","[https://www.flickr.com/photos/81580738@N02/] I know what you mean. I tired of the cold weather here"
"437","46826175805","This is fantastic!
Please add your wonderful photo to:
<a href=""https://www.flickr.com/groups/1051241@N24""><img src=""https://farm4.static.flickr.com/3632/3452326801_e2be7d1295_t.jpg"" /></a>"
"438","46826175805","Fabulous image, fantastic captured, a very successful job"
"439","46826175805","very special quality"
"440","46826175805","Excellent...
and seen in Explore."
"441","46826175805","Lovely work congratulations on explore"
"442","46826175805","Amazing shot"
"443","46826175805","Wonderful capture."
"444","46826175805","Nice shot!"
"445","46826175805","Congrats !!"
"446","46826175805","Nice photography!"
"447","46826175805","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #66 on Fluidr</a></em>"
